job_id,pipeline_file,total_duration,steps,RELION_OPT_FLAGS,RELION_CMD,RELION_MPI_FLAGS,RELION_CPUS_PER_TASK,RELION_IMG,RELION_PROJ_DIR,RELION_OUTPUT_DIR,RELION_SCRIPT_NAME,RELION_CPU_THREADS_PER_TASK,RELION_NUM_CPUS,path,cpu_opt,machine,relion_refine_mpi duration,relion_refine_mpi _rlnCurrentResolution,relion_refine_mpi _rlnNrClasses,relion_refine_mpi class_1_occ,relion_refine_mpi class_2_occ,relion_refine_mpi class_3_occ,relion_refine_mpi class_4_occ,relion_refine_mpi class_5_occ,relion_refine_mpi class_6_occ,relion_refine_mpi class_7_occ,relion_refine_mpi class_8_occ,relion_refine_mpi class_9_occ,relion_refine_mpi class_10_occ,relion_refine_mpi class_11_occ,relion_refine_mpi class_12_occ,relion_refine_mpi class_13_occ,relion_refine_mpi class_14_occ,relion_refine_mpi class_15_occ,relion_refine_mpi class_16_occ,relion_refine_mpi class_17_occ,relion_refine_mpi class_18_occ,relion_refine_mpi class_19_occ,relion_refine_mpi class_20_occ,relion_refine_mpi class_21_occ,relion_refine_mpi class_22_occ,relion_refine_mpi class_23_occ,relion_refine_mpi class_24_occ,relion_refine_mpi class_25_occ,relion_refine_mpi class_26_occ,relion_refine_mpi class_27_occ,relion_refine_mpi class_28_occ,relion_refine_mpi class_29_occ,relion_refine_mpi class_30_occ,relion_refine_mpi class_31_occ,relion_refine_mpi class_32_occ,relion_refine_mpi class_33_occ,relion_refine_mpi class_34_occ,relion_refine_mpi class_35_occ,relion_refine_mpi class_36_occ,relion_refine_mpi class_37_occ,relion_refine_mpi class_38_occ,relion_refine_mpi class_39_occ,relion_refine_mpi class_40_occ,relion_refine_mpi class_41_occ,relion_refine_mpi class_42_occ,relion_refine_mpi class_43_occ,relion_refine_mpi class_44_occ,relion_refine_mpi class_45_occ,relion_refine_mpi class_46_occ,relion_refine_mpi class_47_occ,relion_refine_mpi class_48_occ,relion_refine_mpi class_49_occ,relion_refine_mpi class_50_occ,relion_refine_mpi class_51_occ,relion_refine_mpi class_52_occ,relion_refine_mpi class_53_occ,relion_refine_mpi class_54_occ,relion_refine_mpi class_55_occ,relion_refine_mpi class_56_occ,relion_refine_mpi class_57_occ,relion_refine_mpi class_58_occ,relion_refine_mpi class_59_occ,relion_refine_mpi class_60_occ,relion_refine_mpi class_61_occ,relion_refine_mpi class_62_occ,relion_refine_mpi class_63_occ,relion_refine_mpi class_64_occ,relion_refine_mpi class_65_occ,relion_refine_mpi class_66_occ,relion_refine_mpi class_67_occ,relion_refine_mpi class_68_occ,relion_refine_mpi class_69_occ,relion_refine_mpi class_70_occ,relion_refine_mpi class_71_occ,relion_refine_mpi class_72_occ,relion_refine_mpi class_73_occ,relion_refine_mpi class_74_occ,relion_refine_mpi class_75_occ,relion_refine_mpi class_76_occ,relion_refine_mpi class_77_occ,relion_refine_mpi class_78_occ,relion_refine_mpi class_79_occ,relion_refine_mpi class_80_occ,relion_refine_mpi class_81_occ,relion_refine_mpi class_82_occ,relion_refine_mpi class_83_occ,relion_refine_mpi class_84_occ,relion_refine_mpi class_85_occ,relion_refine_mpi class_86_occ,relion_refine_mpi class_87_occ,relion_refine_mpi class_88_occ,relion_refine_mpi class_89_occ,relion_refine_mpi class_90_occ,relion_refine_mpi class_91_occ,relion_refine_mpi class_92_occ,relion_refine_mpi class_93_occ,relion_refine_mpi class_94_occ,relion_refine_mpi class_95_occ,relion_refine_mpi class_96_occ,relion_refine_mpi class_97_occ,relion_refine_mpi class_98_occ,relion_refine_mpi class_99_occ,relion_refine_mpi class_100_occ,relion_refine_mpi num_top
229744,benchmark_scripts/10338/pipeline_class2d_0.sh,43481.03748059273,"[{'name': 'relion_refine_mpi', 'duration': 43480.9785861969, '_rlnCurrentResolution': 4.859661, '_rlnNrClasses': 100.0, 'class_1_occ': 0.0, 'class_2_occ': 0.018546, 'class_3_occ': 0.009854, 'class_4_occ': 0.0, 'class_5_occ': 0.0, 'class_6_occ': 0.033933, 'class_7_occ': 0.0, 'class_8_occ': 0.0, 'class_9_occ': 0.0, 'class_10_occ': 0.040473, 'class_11_occ': 0.0006312195, 'class_12_occ': 0.015583, 'class_13_occ': 0.0, 'class_14_occ': 0.0, 'class_15_occ': 0.017155, 'class_16_occ': 0.0, 'class_17_occ': 0.0, 'class_18_occ': 0.037144, 'class_19_occ': 0.010674, 'class_20_occ': 0.0, 'class_21_occ': 0.018764, 'class_22_occ': 0.040461, 'class_23_occ': 0.0, 'class_24_occ': 0.035375, 'class_25_occ': 0.022251, 'class_26_occ': 0.034734, 'class_27_occ': 0.0, 'class_28_occ': 0.0, 'class_29_occ': 0.0, 'class_30_occ': 0.0, 'class_31_occ': 0.0, 'class_32_occ': 0.038167, 'class_33_occ': 0.006471, 'class_34_occ': 0.001267, 'class_35_occ': 0.0, 'class_36_occ': 0.0, 'class_37_occ': 0.0, 'class_38_occ': 0.0, 'class_39_occ': 1.601992e-05, 'class_40_occ': 1.334994e-06, 'class_41_occ': 0.0, 'class_42_occ': 0.0, 'class_43_occ': 0.019607, 'class_44_occ': 0.02442, 'class_45_occ': 0.014529, 'class_46_occ': 0.0, 'class_47_occ': 0.022075, 'class_48_occ': 0.0, 'class_49_occ': 0.0, 'class_50_occ': 0.0, 'class_51_occ': 0.0, 'class_52_occ': 0.012621, 'class_53_occ': 0.001024, 'class_54_occ': 0.003822, 'class_55_occ': 0.0, 'class_56_occ': 0.024599, 'class_57_occ': 0.0, 'class_58_occ': 0.0009770823, 'class_59_occ': 0.013212, 'class_60_occ': 0.0, 'class_61_occ': 0.018934, 'class_62_occ': 0.0, 'class_63_occ': 0.0, 'class_64_occ': 0.009434, 'class_65_occ': 0.0, 'class_66_occ': 0.0, 'class_67_occ': 5.339965e-06, 'class_68_occ': 0.009736, 'class_69_occ': 0.011364, 'class_70_occ': 0.015228, 'class_71_occ': 0.0, 'class_72_occ': 0.020327, 'class_73_occ': 0.0, 'class_74_occ': 0.031801, 'class_75_occ': 0.032207, 'class_76_occ': 0.0008166635, 'class_77_occ': 9.722343e-05, 'class_78_occ': 0.0, 'class_79_occ': 0.001615, 'class_80_occ': 0.00189, 'class_81_occ': 0.029508, 'class_82_occ': 0.0, 'class_83_occ': 0.0, 'class_84_occ': 0.007731, 'class_85_occ': 0.046874, 'class_86_occ': 0.020786, 'class_87_occ': 0.031846, 'class_88_occ': 0.012712, 'class_89_occ': 0.044689, 'class_90_occ': 0.012235, 'class_91_occ': 0.008648, 'class_92_occ': 0.0, 'class_93_occ': 0.0, 'class_94_occ': 0.0, 'class_95_occ': 0.022741, 'class_96_occ': 0.005514, 'class_97_occ': 0.003821, 'class_98_occ': 0.049305, 'class_99_occ': 0.0, 'class_100_occ': 0.031748, 'num_top': 22}]",--dont_combine_weights_via_disc --pool 23 --cpu --j 4,,,1,/home/vol08/scarf688/git/intel-e2e-benchmark/case1/relion.sif,/work3/projects/sciml/scarf688/relion/10338,/work3/projects/sciml/scarf688/relion/runs/scarf/job_229744,./benchmark_scripts/10338/pipeline_class2d_0.sh,4,23,runs/scarf/job_229744/metrics.json,True,scarf,43480.9785861969,4.859661,100.0,0.0,0.018546,0.009854,0.0,0.0,0.033933,0.0,0.0,0.0,0.040473,0.0006312195,0.015583,0.0,0.0,0.017155,0.0,0.0,0.037144,0.010674,0.0,0.018764,0.040461,0.0,0.035375,0.022251,0.034734,0.0,0.0,0.0,0.0,0.0,0.038167,0.006471,0.001267,0.0,0.0,0.0,0.0,1.601992e-05,1.334994e-06,0.0,0.0,0.019607,0.02442,0.014529,0.0,0.022075,0.0,0.0,0.0,0.0,0.012621,0.001024,0.003822,0.0,0.024599,0.0,0.0009770823,0.013212,0.0,0.018934,0.0,0.0,0.009434,0.0,0.0,5.339965e-06,0.009736,0.011364,0.015228,0.0,0.020327,0.0,0.031801,0.032207,0.0008166635,9.722343e-05,0.0,0.001615,0.00189,0.029508,0.0,0.0,0.007731,0.046874,0.020786,0.031846,0.012712,0.044689,0.012235,0.008648,0.0,0.0,0.0,0.022741,0.005514,0.003821,0.049305,0.0,0.031748,22.0
236372,benchmark_scripts/10338/pipeline_class2d_0.sh,79316.88515138626,"[{'name': 'relion_refine_mpi', 'duration': 79316.82769322395, '_rlnCurrentResolution': 4.859661, '_rlnNrClasses': 100.0, 'class_1_occ': 0.049332, 'class_2_occ': 0.002754, 'class_3_occ': 0.02117, 'class_4_occ': 0.0, 'class_5_occ': 0.018357, 'class_6_occ': 0.016826, 'class_7_occ': 0.0, 'class_8_occ': 0.0, 'class_9_occ': 0.0, 'class_10_occ': 0.0, 'class_11_occ': 0.001456, 'class_12_occ': 0.016868, 'class_13_occ': 0.010572, 'class_14_occ': 0.018934, 'class_15_occ': 0.033552, 'class_16_occ': 0.0, 'class_17_occ': 0.0, 'class_18_occ': 0.030553, 'class_19_occ': 0.00722, 'class_20_occ': 0.043201, 'class_21_occ': 0.0, 'class_22_occ': 0.0, 'class_23_occ': 0.0, 'class_24_occ': 0.0001162942, 'class_25_occ': 0.0, 'class_26_occ': 0.0508, 'class_27_occ': 0.0, 'class_28_occ': 0.0, 'class_29_occ': 0.037677, 'class_30_occ': 0.0, 'class_31_occ': 0.036265, 'class_32_occ': 0.0, 'class_33_occ': 0.026828, 'class_34_occ': 0.004493, 'class_35_occ': 0.016007, 'class_36_occ': 0.0, 'class_37_occ': 0.0, 'class_38_occ': 0.010492, 'class_39_occ': 0.025243, 'class_40_occ': 0.0, 'class_41_occ': 0.005886, 'class_42_occ': 0.002572, 'class_43_occ': 0.007941, 'class_44_occ': 0.01348, 'class_45_occ': 0.016374, 'class_46_occ': 0.011986, 'class_47_occ': 0.036571, 'class_48_occ': 0.0, 'class_49_occ': 0.014486, 'class_50_occ': 0.0, 'class_51_occ': 0.013608, 'class_52_occ': 0.00346, 'class_53_occ': 0.002861, 'class_54_occ': 0.0001003535, 'class_55_occ': 0.0, 'class_56_occ': 0.0, 'class_57_occ': 0.018165, 'class_58_occ': 0.0, 'class_59_occ': 0.0, 'class_60_occ': 5.606769e-05, 'class_61_occ': 0.0, 'class_62_occ': 0.0, 'class_63_occ': 0.013851, 'class_64_occ': 0.028751, 'class_65_occ': 0.021827, 'class_66_occ': 0.0, 'class_67_occ': 0.014039, 'class_68_occ': 1.334953e-06, 'class_69_occ': 0.0, 'class_70_occ': 0.038847, 'class_71_occ': 0.0, 'class_72_occ': 9.611517e-05, 'class_73_occ': 0.0, 'class_74_occ': 0.023298, 'class_75_occ': 0.0, 'class_76_occ': 0.0, 'class_77_occ': 0.011469, 'class_78_occ': 0.0, 'class_79_occ': 0.0, 'class_80_occ': 0.025217, 'class_81_occ': 0.009088, 'class_82_occ': 0.0, 'class_83_occ': 0.0, 'class_84_occ': 0.0, 'class_85_occ': 0.006546, 'class_86_occ': 8.533378e-05, 'class_87_occ': 0.050592, 'class_88_occ': 0.0, 'class_89_occ': 0.034278, 'class_90_occ': 0.0, 'class_91_occ': 0.042306, 'class_92_occ': 0.0, 'class_93_occ': 0.022289, 'class_94_occ': 0.01003, 'class_95_occ': 0.015659, 'class_96_occ': 0.00547, 'class_97_occ': 0.0, 'class_98_occ': 0.0, 'class_99_occ': 0.0, 'class_100_occ': 0.0, 'num_top': 20}]",--dont_combine_weights_via_disc --pool 23 --j 4,,,1,/home/vol08/scarf688/git/intel-e2e-benchmark/case1/relion.sif,/work3/projects/sciml/scarf688/relion/10338,/work3/projects/sciml/scarf688/relion/runs/scarf/job_236372,./benchmark_scripts/10338/pipeline_class2d_0.sh,4,23,runs/scarf/job_236372/metrics.json,False,scarf,79316.82769322395,4.859661,100.0,0.049332,0.002754,0.02117,0.0,0.018357,0.016826,0.0,0.0,0.0,0.0,0.001456,0.016868,0.010572,0.018934,0.033552,0.0,0.0,0.030553,0.00722,0.043201,0.0,0.0,0.0,0.0001162942,0.0,0.0508,0.0,0.0,0.037677,0.0,0.036265,0.0,0.026828,0.004493,0.016007,0.0,0.0,0.010492,0.025243,0.0,0.005886,0.002572,0.007941,0.01348,0.016374,0.011986,0.036571,0.0,0.014486,0.0,0.013608,0.00346,0.002861,0.0001003535,0.0,0.0,0.018165,0.0,0.0,5.606769e-05,0.0,0.0,0.013851,0.028751,0.021827,0.0,0.014039,1.334953e-06,0.0,0.038847,0.0,9.611517e-05,0.0,0.023298,0.0,0.0,0.011469,0.0,0.0,0.025217,0.009088,0.0,0.0,0.0,0.006546,8.533378e-05,0.050592,0.0,0.034278,0.0,0.042306,0.0,0.022289,0.01003,0.015659,0.00547,0.0,0.0,0.0,0.0,20.0
