job_id,pipeline_file,total_duration,steps,RELION_OPT_FLAGS,RELION_CMD,RELION_SCRIPT_NAME,RELION_CPU_THREADS_PER_TASK,RELION_MPI_FLAGS,RELION_PROJ_DIR,RELION_OUTPUT_DIR,RELION_NUM_CPUS,RELION_CPUS_PER_TASK,path,cpu_opt,machine,relion_refine_mpi duration,relion_mask_create duration,relion_postprocess duration,relion_postprocess _rlnFinalResolution,relion_postprocess _rlnBfactorUsedForSharpening,relion_postprocess _rlnParticleBoxFractionSolventMask
4,benchmark_scripts/10338/pipeline_refine3d_4.sh,32681.743166923523,"[{'name': 'relion_refine_mpi', 'duration': 31258.701100349426}, {'name': 'relion_mask_create', 'duration': 1390.5894944667816}, {'name': 'relion_postprocess', 'duration': 32.18855118751526, '_rlnFinalResolution': 3.150769, '_rlnBfactorUsedForSharpening': -111.32904, '_rlnParticleBoxFractionSolventMask': 38.844176}]",--dont_combine_weights_via_disc --pool 23 --j 4,,./benchmark_scripts/10338/pipeline_refine3d_4.sh,4,-n 23,/home/nx07/nx07/sljack92/relion/10338,/home/nx07/nx07/sljack92/intel-e2e-benchmark/case1/runs/icx/no-cpu/job_./benchmark_scripts/10338/pipeline_refine3d_4.sh,23,1,runs/icx/no-cpu/job_./benchmark_scripts/10338/pipeline_refine3d_4.sh/metrics.json,False,icx,31258.701100349426,1390.5894944667816,32.18855118751526,3.150769,-111.32904,38.844176
4,benchmark_scripts/10338/pipeline_refine3d_4.sh,16110.795350790024,"[{'name': 'relion_refine_mpi', 'duration': 14689.856837511063}, {'name': 'relion_mask_create', 'duration': 1391.9933550357819}, {'name': 'relion_postprocess', 'duration': 28.632608652114868, '_rlnFinalResolution': 3.150769, '_rlnBfactorUsedForSharpening': -111.32904, '_rlnParticleBoxFractionSolventMask': 38.844176}]",--dont_combine_weights_via_disc --pool 23 --cpu --j 4,,./benchmark_scripts/10338/pipeline_refine3d_4.sh,4,-n 23,/home/nx07/nx07/sljack92/relion/10338,/home/nx07/nx07/sljack92/intel-e2e-benchmark/case1/runs/icx/job_./benchmark_scripts/10338/pipeline_refine3d_4.sh,23,1,runs/icx/job_./benchmark_scripts/10338/pipeline_refine3d_4.sh/metrics.json,True,icx,14689.856837511063,1391.9933550357819,28.632608652114868,3.150769,-111.32904,38.844176
